Date,XOM,APA,MSFT,AAPL,PG,COST,JPM,MS,GE,FDX
2/1/1996,12.91,8.527016,4.24,0.96,13.71,5.85314,12.87,6.613861,7.69,16.674936
2/2/1996,12.85,8.373379,4.19,0.99,13.63,5.807765,12.75,6.506191,7.7,16.674936
2/5/1996,12.85,8.373379,4.38,0.99,13.69,5.898512,12.77,6.629239,7.8,16.316038
2/6/1996,12.95,8.258152,4.35,1.01,13.53,5.85314,12.97,6.690764,7.9,16.564499
2/7/1996,12.97,8.027691,4.37,0.96,13.69,5.85314,13.09,6.690764,7.83,16.619709
2/8/1996,13.27,8.104509,4.46,0.95,14.06,5.989258,13.11,6.767664,7.94,17.11665
2/9/1996,13.27,8.258152,4.51,0.94,14.34,5.943887,13.07,6.813814,7.93,16.868189
2/12/1996,13.39,8.411789,4.48,0.96,14.16,6.193439,13.21,6.921479,7.95,16.785362
2/13/1996,13.39,8.488612,4.49,0.96,14.32,6.261497,13.21,6.875336,7.96,16.730141
2/14/1996,13.27,8.411789,4.45,0.94,14.02,6.352243,13.24,6.783051,7.86,16.730141
2/15/1996,13.29,8.603847,4.44,0.95,14.1,6.488362,13.24,6.721526,7.79,16.316038
2/16/1996,13.09,8.527016,4.41,0.93,14.08,6.44299,13.24,6.644621,7.74,16.12278
2/20/1996,12.99,8.33497,4.41,0.99,13.79,6.533733,13.04,6.490809,7.69,16.260822
2/21/1996,13.15,8.33497,4.5,1.01,13.67,6.488362,13.53,6.59848,7.78,16.688736
2/22/1996,13.41,8.33497,4.62,1.01,13.55,6.533733,13.8,6.829194,7.95,17.14426
2/23/1996,13.21,8.296562,4.66,1.01,13.63,6.465677,14.16,6.952239,7.96,16.812965
2/26/1996,12.91,8.258152,4.54,1,13.65,6.306871,13.7,6.783051,7.84,16.536892
2/27/1996,12.75,8.181332,4.51,0.97,13.57,6.170753,13.85,6.736908,7.76,16.509285
2/28/1996,12.57,8.14292,4.51,0.94,13.42,6.216124,14.02,6.831326,7.6,16.288425
2/29/1996,12.77,7.989276,4.45,0.93,13.4,6.261497,13.99,6.7219,7.54,16.343647
3/1/1996,12.81,7.874055,4.3,0.91,13.83,6.397617,14.21,6.643738,7.68,16.371248
3/4/1996,12.75,7.75882,4.34,0.89,14,6.533733,14.21,6.596839,7.82,16.509285
3/5/1996,12.99,7.643589,4.42,0.9,14.3,6.533733,14.12,6.737531,7.86,16.647324
3/6/1996,13.21,7.912464,4.37,0.89,14.14,6.624484,13.82,6.706269,7.82,16.398861
3/7/1996,13.29,7.835642,4.39,0.88,14.3,6.533733,13.55,6.737531,7.82,16.06757
3/8/1996,12.73,7.566769,4.29,0.88,13.93,6.352243,12.97,6.424886,7.51,15.570633
3/11/1996,12.77,7.682,4.35,0.88,14.06,6.306871,12.87,6.487415,7.68,16.039963
3/12/1996,12.81,7.605181,4.32,0.88,14,6.44299,12.82,6.565578,7.53,16.095181
3/13/1996,12.85,7.605181,4.55,0.87,13.81,6.715231,13.04,6.596839,7.5,16.205612
3/14/1996,13.01,7.912464,4.49,0.87,13.75,6.851349,13.33,6.675005,7.55,15.901922
3/15/1996,12.69,7.874055,4.61,0.88,13.59,6.851349,13.26,6.690635,7.61,15.460202
3/18/1996,13.09,8.066098,4.74,0.89,13.95,7.078215,13.63,6.737531,7.82,15.625841
3/19/1996,13.31,8.066098,4.82,0.87,13.93,7.032842,13.65,6.65937,7.75,15.763885
3/20/1996,12.93,8.066098,4.72,0.86,14.22,6.805974,13.9,6.75316,7.76,15.708668
3/21/1996,12.93,8.14292,4.54,0.85,14.24,6.851349,14.07,6.737531,7.77,15.625841
3/22/1996,13.07,8.14292,4.56,0.86,14.36,6.805974,13.9,6.831326,7.87,15.791493
3/25/1996,13.43,8.104509,4.5,0.82,14.18,6.669858,13.85,6.972016,7.94,15.570633
3/26/1996,13.81,8.258152,4.63,0.81,14.28,6.669858,13.82,7.097075,7.94,15.598241
3/27/1996,13.51,8.810487,4.62,0.86,14.02,6.805974,13.97,7.065811,7.92,15.377378
3/28/1996,13.45,8.501345,4.61,0.82,14.02,6.760603,13.94,7.081441,7.86,15.763885
3/29/1996,13.09,8.308132,4.65,0.83,13.85,6.805974,13.77,7.159604,7.82,15.432597
4/1/1996,13.33,8.346776,4.63,0.87,14.12,6.737916,14.26,7.300296,7.97,15.874313
4/2/1996,13.45,8.269492,4.72,0.85,14.1,6.579111,14.51,7.425355,7.99,15.957135
4/3/1996,13.47,8.269492,4.71,0.83,14.18,6.624484,14.34,7.331561,8.06,16.095181
4/4/1996,13.71,8.539987,4.7,0.82,14.24,6.624484,14.34,7.315928,8.07,16.398861
4/8/1996,13.39,8.385414,4.68,0.83,13.83,6.44299,13.8,6.909489,8,15.874313
4/9/1996,13.39,8.617268,4.58,0.88,13.57,6.397617,13.53,6.75316,7.87,16.095181
4/10/1996,13.23,8.77184,4.58,0.88,13.24,6.352243,13.09,6.643738,7.7,16.012354
4/11/1996,13.23,8.733202,4.56,0.87,13.42,6.579111,13.07,6.409253,7.6,15.819102
4/12/1996,13.15,8.694555,4.56,0.87,13.61,6.760603,13.38,6.565578,7.72,15.846708
4/15/1996,13.43,8.733202,4.67,0.87,13.77,6.851349,13.51,6.7219,7.86,16.564499
4/16/1996,13.43,9.003695,4.74,0.88,13.95,6.760603,13.48,6.565578,7.81,16.592112
4/17/1996,13.41,9.003695,4.77,0.86,13.79,6.760603,13.33,6.612474,7.86,16.536892
4/18/1996,13.15,8.926412,4.91,0.84,13.88,6.805974,13.36,6.612474,7.96,16.785362
4/19/1996,13.17,8.887773,4.95,0.85,13.75,6.805974,13.24,6.675005,7.95,16.785362
4/22/1996,13.17,8.77184,5.08,0.85,13.98,6.851349,13.07,6.690635,7.99,16.840574
4/23/1996,13.59,9.003695,5.08,0.84,13.96,6.942098,13.11,6.768795,7.97,16.702538
4/24/1996,13.53,8.849132,5.03,0.82,13.88,6.851349,13.04,6.737531,7.94,17.475544
4/25/1996,13.57,8.965053,5.08,0.84,14.04,6.896723,13.33,6.737531,7.83,18.000099
4/26/1996,13.55,8.926412,5.12,0.84,13.94,6.851349,13.51,6.800063,7.82,18.027697
4/29/1996,13.79,9.119624,5.08,0.84,13.84,6.805974,13.46,6.831326,7.8,17.889666
4/30/1996,13.65,9.003695,5.1,0.83,13.88,6.896723,13.48,6.815695,7.76,17.834448
5/1/1996,13.43,8.965053,5.19,0.83,13.92,7.032842,13.43,6.88604,7.82,17.668797
5/2/1996,13.27,8.655916,5.03,0.81,13.65,6.715231,12.82,6.768795,7.78,17.475544
5/3/1996,13.23,8.655916,5,0.81,13.63,6.896723,12.89,6.690635,7.73,17.19948
5/6/1996,13.27,8.539987,5.04,0.87,13.67,6.874035,12.7,6.690635,7.66,17.171867
5/7/1996,13.23,8.4627,5.1,0.91,13.57,6.624484,12.87,6.784427,7.57,17.061438
5/8/1996,13.43,8.308132,5.15,0.91,13.84,6.715231,13.19,6.940748,7.63,17.089041
5/9/1996,13.46,8.269492,5.12,0.89,14.05,6.987468,13.11,6.846961,7.73,17.227093
5/10/1996,13.54,8.346776,5.18,0.93,14.16,7.214336,13.46,7.034545,7.81,17.365122
5/13/1996,13.7,8.501345,5.35,0.92,14.29,7.531948,13.6,7.206499,7.89,17.447941
5/14/1996,13.74,8.655916,5.36,0.93,14.25,7.554635,13.65,7.17524,7.92,17.309904
5/15/1996,13.72,8.539987,5.3,0.97,14.27,7.30508,13.55,7.206499,7.91,17.751627
5/16/1996,13.6,8.385414,5.28,0.96,14.41,7.395827,13.58,7.112708,8.02,17.696413
5/17/1996,13.74,8.501345,5.27,0.94,14.39,7.350457,13.87,7.315928,8.16,17.751627
5/20/1996,14.15,8.694555,5.26,0.95,14.39,7.350457,13.87,7.362826,8.48,17.862057
5/21/1996,13.97,9.003695,5.19,0.92,14.53,7.395827,13.82,7.566047,8.36,17.944872
5/22/1996,14.23,9.274196,5.27,0.89,14.76,7.577318,14.21,7.722368,8.53,17.944872
5/23/1996,14.25,9.312835,5.34,0.89,14.7,7.214336,14.04,7.534778,8.5,17.641191
5/24/1996,14.11,9.196907,5.34,0.91,14.84,7.168961,13.99,7.612943,8.54,17.724018
5/28/1996,14.01,9.003695,5.28,0.9,14.66,7.168961,13.85,7.550413,8.31,17.033833
5/29/1996,13.8,9.080985,5.28,0.84,14.45,7.168961,13.7,7.551044,8.26,17.061438
5/30/1996,14.05,9.080985,5.33,0.87,14.59,7.214336,13.68,7.6746,8.36,17.089041
5/31/1996,13.74,8.849132,5.35,0.89,14.43,7.259705,13.68,7.547229,8.31,16.923395
6/3/1996,13.62,8.887773,5.34,0.84,14.41,7.395827,13.65,7.531304,8.32,16.978619
6/4/1996,13.76,9.003695,5.31,0.82,14.55,7.350457,13.82,7.642758,8.42,16.978619
6/5/1996,13.76,8.965053,5.45,0.85,14.82,7.600005,14.31,7.754221,8.48,17.14426
6/6/1996,13.68,8.849132,5.4,0.82,14.9,7.531948,14.26,7.690526,8.66,17.171867
6/7/1996,13.93,9.003695,5.46,0.83,14.88,7.486573,14.02,7.754221,8.63,16.923395
6/10/1996,13.85,8.887773,5.44,0.82,14.92,7.350457,14.09,7.754221,8.64,16.923395
6/11/1996,13.78,8.926412,5.5,0.82,14.76,7.441202,14.12,7.690526,8.5,17.089041
6/12/1996,13.64,8.926412,5.63,0.82,14.68,7.441202,14.14,7.626839,8.56,17.420343
6/13/1996,13.62,9.080985,5.62,0.84,14.66,7.350457,14.19,7.626839,8.61,17.447941
6/14/1996,13.54,9.274196,5.54,0.81,14.64,7.350457,14.14,7.642758,8.61,17.475544
6/17/1996,13.7,9.351476,5.62,0.8,14.55,7.168961,14.12,7.563146,8.66,17.420343
6/18/1996,13.68,9.467407,5.52,0.77,14.41,7.214336,14.04,7.499458,8.6,17.475544
6/19/1996,13.76,9.544693,5.49,0.79,14.76,7.395827,13.87,7.451687,8.6,17.475544
6/20/1996,13.89,9.506047,5.49,0.77,14.82,7.531948,13.58,7.340232,8.6,17.834448
6/21/1996,13.99,9.583334,5.58,0.77,14.9,7.531948,13.19,7.133239,8.74,18.000099
6/24/1996,13.95,9.583334,5.59,0.76,15.03,7.509262,13.43,6.97402,8.78,18.000099
6/25/1996,14.01,9.699266,5.5,0.7,15.35,7.531948,13.7,7.085476,8.81,18.000099
6/26/1996,14.11,9.710658,5.43,0.68,15.35,7.37314,13.68,7.196932,8.73,17.834448
6/27/1996,14.19,10.06024,5.41,0.7,14.98,7.668062,13.72,7.228774,8.79,17.944872
6/28/1996,14.09,10.215616,5.41,0.71,14.88,7.849563,13.8,7.276546,8.71,18.110521
7/1/1996,14.15,10.215616,5.51,0.73,14.88,7.622695,13.94,7.340232,8.81,18.331379
7/2/1996,14.37,10.099085,5.48,0.71,14.64,7.668062,14.01,7.212856,8.84,18.220953
7/3/1996,14.47,10.370982,5.46,0.66,14.66,7.713439,14.05,7.11732,8.81,18.358995
7/5/1996,14.27,10.293297,5.34,0.66,14.41,7.441202,13.54,6.84664,8.65,17.917271
7/8/1996,14.27,10.370982,5.42,0.65,14.37,7.350457,13.24,6.798873,8.47,17.751627
7/9/1996,14.35,10.565199,5.41,0.65,14.49,7.350457,13.37,6.894408,8.55,17.641191
7/10/1996,14.41,10.720568,5.39,0.64,14.53,7.259705,13.51,6.862562,8.62,17.503153
7/11/1996,14.49,10.565199,5.16,0.61,14.35,7.30508,13.34,6.687418,8.47,17.061438
7/12/1996,14.54,10.448672,5.06,0.61,14.16,7.531948,13.39,6.767027,8.48,16.978619
7/15/1996,14.33,10.215616,4.99,0.58,13.81,7.395827,12.97,6.623723,8.22,16.868189
7/16/1996,14.01,10.021396,5.2,0.57,13.88,7.214336,13.14,6.607804,8.17,16.509285
7/17/1996,13.8,10.021396,5.28,0.57,13.93,7.622695,13.34,6.719261,8.36,16.674936
7/18/1996,13.91,10.099085,5.4,0.71,14.16,7.577318,13.69,6.655569,8.47,17.613586
7/19/1996,13.85,9.943715,5.45,0.7,14.12,7.486573,13.54,6.544115,8.29,17.19948
7/22/1996,13.85,9.749505,5.4,0.69,14.22,7.622695,13.39,6.337121,8.17,17.00622
7/23/1996,13.72,9.516447,5.05,0.7,14.22,7.486573,13.19,6.353046,8.02,17.033833
7/24/1996,13.56,9.283393,5.17,0.71,14.12,7.395827,13.17,6.27343,8.07,16.978619
7/25/1996,13.6,9.244546,5.34,0.71,14.1,7.30508,13.46,6.337121,8.14,17.033833
7/26/1996,13.5,9.2057,5.37,0.75,14.34,7.30508,13.61,6.432656,8.22,16.978619
7/29/1996,13.4,9.283393,5.27,0.76,14.36,7.168961,13.37,6.432656,8.08,16.923395
7/30/1996,13.26,8.933808,5.35,0.73,14.57,7.350457,13.54,6.496346,8.09,16.978619
7/31/1996,13.34,8.856124,5.31,0.75,14.73,7.441202,13.69,6.480425,8.31,17.171867
8/1/1996,13.52,9.01149,5.44,0.72,14.8,7.577318,14.01,6.719261,8.42,17.309904
8/2/1996,13.74,9.128018,5.56,0.73,14.98,7.668062,14.57,7.133239,8.7,17.365122
8/5/1996,13.66,9.283393,5.49,0.71,15.07,7.758811,14.4,6.798873,8.67,17.227093
8/6/1996,13.62,9.361072,5.59,0.73,15.02,7.668062,14.35,6.687418,8.73,17.00622
8/7/1996,13.46,9.516447,5.62,0.76,14.98,7.668062,14.3,6.78295,8.66,16.923395
8/8/1996,13.4,9.516447,5.65,0.75,14.51,7.577318,14.25,6.687418,8.57,16.785362
8/9/1996,13.2,9.4776,5.61,0.79,14.49,7.622695,14.37,6.78295,8.46,16.757755
8/12/1996,13.36,9.399914,5.65,0.78,14.65,7.668062,14.52,6.735185,8.58,16.674936
8/13/1996,13.32,9.244546,5.57,0.76,14.65,7.668062,14.69,6.607804,8.58,16.619709
8/14/1996,13.24,9.283393,5.63,0.77,14.78,7.486573,14.77,6.623723,8.62,16.619709
8/15/1996,13.22,9.361072,5.64,0.76,14.69,7.395827,14.84,6.591882,8.56,16.592112
8/16/1996,13.49,9.516447,5.6,0.76,14.9,7.486573,15.01,6.607804,8.57,16.509285
8/19/1996,13.67,9.749505,5.57,0.8,14.94,7.531948,15.14,6.639646,8.58,16.371248
8/20/1996,13.71,9.632972,5.56,0.8,14.82,7.486573,15.31,6.687418,8.58,16.426464
8/21/1996,13.57,9.555285,5.57,0.78,14.71,7.441202,15.36,6.639646,8.48,16.454067
8/22/1996,13.69,9.322235,5.63,0.79,14.96,7.486573,15.63,6.751103,8.55,16.398861
8/23/1996,13.51,9.322235,5.56,0.81,14.94,7.441202,15.38,6.591882,8.66,16.564499
8/26/1996,13.36,9.244546,5.54,0.82,14.78,7.486573,15.29,6.528191,8.65,16.481672
8/27/1996,13.51,9.322235,5.62,0.84,14.96,7.577318,15.29,6.512268,8.73,16.647324
8/28/1996,13.39,9.283393,5.66,0.84,15.17,7.577318,15.19,6.464501,8.72,16.757755
8/29/1996,13.1,9.244546,5.59,0.83,14.82,7.350457,14.94,6.529963,8.56,16.647324
8/30/1996,13.34,9.128018,5.52,0.82,14.67,7.214336,14.65,6.481353,8.39,16.536892
9/3/1996,13.71,9.399914,5.56,0.82,14.69,7.486573,14.79,6.513761,8.5,16.371248
9/4/1996,13.73,9.2057,5.56,0.82,14.61,7.668062,14.69,6.497555,8.51,16.233215
9/5/1996,13.61,9.322235,5.48,0.78,14.51,7.668062,14.55,6.448946,8.41,16.012354
9/6/1996,13.75,9.399914,5.52,0.78,14.61,7.758811,14.82,6.481353,8.56,16.426464
9/9/1996,13.79,9.555285,5.63,0.75,14.78,8.03105,14.82,6.708201,8.65,16.564499
9/10/1996,13.65,9.438756,5.61,0.73,14.98,7.804184,15.06,6.578572,8.68,16.619709
9/11/1996,13.9,9.710658,5.64,0.72,14.98,7.713439,15.33,6.708201,8.68,16.564499
9/12/1996,13.92,9.399914,5.8,0.69,15,7.622695,15.43,6.821626,8.79,16.454067
9/13/1996,13.84,9.322235,5.9,0.71,15.25,7.758811,15.63,6.967458,8.92,16.564499
9/16/1996,13.94,9.399914,5.93,0.76,15.35,7.486573,15.73,7.032268,8.92,16.481672
9/17/1996,13.94,9.399914,6.03,0.78,15.29,7.350457,15.38,6.886436,8.79,16.564499
9/18/1996,14.04,9.244546,6.15,0.8,15.25,7.214336,15.33,6.85403,8.81,16.536892
9/19/1996,14.06,9.2057,6.21,0.79,15.04,7.30508,15.24,6.837827,8.87,16.536892
9/20/1996,14.22,9.283393,6.23,0.78,15.4,7.259705,15.36,6.902642,9,17.11665
9/23/1996,14.18,9.322235,6.21,0.76,15.48,7.214336,15.61,6.918847,8.94,16.95101
9/24/1996,14.12,9.361072,6.17,0.76,15.7,7.30508,15.61,6.85403,9.08,16.978619
9/25/1996,13.94,9.606845,6.11,0.76,15.83,7.214336,15.73,6.85403,9.24,17.14426
9/26/1996,13.75,9.579112,5.95,0.76,15.91,7.214336,15.88,7.064672,9.17,17.089041
9/27/1996,13.65,9.422083,6.06,0.76,15.97,7.395827,15.88,7.064672,9.29,17.309904
9/30/1996,13.63,9.3043,5.94,0.75,16.1,7.441202,15.78,7.129484,9.24,17.503153
10/1/1996,13.96,9.382824,5.96,0.84,16.14,7.486573,15.97,7.210509,9.2,17.972492
10/2/1996,14.04,9.539852,6.07,0.8,16.06,7.395827,16.01,7.356335,9.32,18.055305
10/3/1996,14.08,9.814666,6.04,0.76,16.2,7.30508,16.04,7.307725,9.32,18.248566
10/4/1996,14.39,9.932442,6.15,0.77,16.49,7.30508,16.21,7.421148,9.49,18.55224
10/7/1996,14.39,10.128734,6.2,0.79,16.32,7.441202,16.23,7.469759,9.55,18.414207
10/8/1996,14.33,10.207253,6.1,0.79,16.08,7.554635,16.11,7.356335,9.48,18.220953
10/9/1996,14.1,10.207253,6.06,0.78,15.93,7.531948,15.96,7.502168,9.43,18.110521
10/10/1996,14.06,10.05022,6.03,0.82,15.75,7.668062,16.06,7.48596,9.34,17.917271
10/11/1996,14.14,10.128734,6.18,0.82,15.62,7.940307,16.16,7.51837,9.58,18.027697
10/14/1996,14.35,10.482063,6.16,0.86,15.77,7.985681,16.36,7.615592,9.64,17.972492
10/15/1996,14.27,10.325032,6.26,0.86,16.06,7.849563,16.36,7.631793,9.67,18.08292
10/16/1996,14.31,10.128734,6.22,0.87,15.92,7.758811,16.11,7.583181,9.64,17.806837
10/17/1996,14.43,10.403543,6.11,0.9,16.17,7.622695,16.23,7.777621,9.65,17.696413
10/18/1996,14.63,10.59984,6.07,0.9,16.44,7.441202,16.33,7.84244,9.65,17.668797
10/21/1996,14.57,10.442807,6.04,0.87,16.05,7.441202,16.46,7.71281,9.72,17.668797
10/22/1996,14.41,10.59984,5.97,0.84,16.11,7.30508,16.31,7.599389,9.71,17.668797
10/23/1996,14.51,10.639098,6.06,0.84,15.96,7.30508,16.41,7.745214,9.79,17.585983
10/24/1996,14.29,10.482063,6.16,0.84,15.59,7.395827,16.53,7.664196,9.76,17.613586
10/25/1996,14.49,10.364286,6.15,0.83,15.59,7.350457,16.58,7.550777,9.73,17.503153
10/28/1996,14.45,10.52132,6.16,0.83,15.8,7.37314,16.48,7.437352,9.64,17.392731
10/29/1996,14.67,10.59984,6.1,0.79,16.23,7.30508,16.76,7.664196,9.74,17.254686
10/30/1996,14.59,10.913908,6.14,0.78,16.21,6.942098,16.93,7.631793,9.74,17.19948
10/31/1996,14.51,11.149461,6.19,0.78,16.42,7.214336,17,7.631793,9.82,17.779236
11/1/1996,14.45,10.835394,6.19,0.82,16.42,7.214336,16.98,7.696607,9.81,17.696413
11/4/1996,14.49,10.874648,6.22,0.83,16.65,7.30508,17.15,7.680404,9.88,18.331379
11/5/1996,14.45,10.756878,6.38,0.87,16.92,7.486573,17.55,7.923456,10.02,18.331379
11/6/1996,14.51,10.953163,6.51,0.87,17.44,7.758811,17.65,8.036878,10.31,18.055305
11/7/1996,14.62,10.992429,6.47,0.88,17.35,7.849563,17.77,8.150306,10.43,18.717896
11/8/1996,14.77,10.953163,6.47,0.89,17.48,8.076422,17.8,8.231318,10.36,18.88353
11/11/1996,14.87,11.227979,6.47,0.88,17.23,7.940307,17.6,8.166505,10.35,18.607464
11/12/1996,14.7,11.070938,6.39,0.86,17.35,7.985681,17.4,8.150306,10.34,18.88353
11/13/1996,14.91,11.070938,6.54,0.87,17.54,7.804184,17.2,8.312331,10.52,18.55224
11/14/1996,14.89,11.306495,6.74,0.87,17.64,7.758811,17.6,8.328539,10.66,18.662668
11/15/1996,14.91,11.267238,6.72,0.85,17.77,7.531948,17.55,8.328539,10.58,18.497032
11/18/1996,15.08,11.385009,6.78,0.84,17.85,7.486573,17.75,8.34474,10.49,18.55224
11/19/1996,15.2,11.385009,7.03,0.84,17.89,7.668062,18.34,8.312331,10.45,18.55224
11/20/1996,15.08,11.620565,6.91,0.85,18.1,7.985681,18.29,8.360943,10.43,18.607464
11/21/1996,15.01,11.463526,6.78,0.83,18.08,7.940307,17.99,8.409557,10.31,18.662668
11/22/1996,15.34,11.738343,6.78,0.86,18.12,8.076422,18.14,8.636399,10.25,18.717896
11/25/1996,15.67,11.856112,6.92,0.85,18.39,8.303293,18.91,8.81464,10.53,19.546116
11/26/1996,15.67,11.816855,6.93,0.82,18.14,8.484784,18.66,8.81464,10.35,19.82218
11/27/1996,15.49,11.581306,7.01,0.83,18.08,8.43941,18.64,8.913793,10.4,19.325258
11/29/1996,15.59,11.424268,7.07,0.82,18.04,8.43941,18.74,9.097404,10.56,19.546116
12/2/1996,15.67,11.424268,7.11,0.85,18.02,8.575532,18.47,8.997611,10.48,19.490898
12/3/1996,15.61,11.463526,6.97,0.85,17.37,8.530157,18.04,8.864558,10.07,19.214815
12/4/1996,15.51,11.227979,6.91,0.85,17.31,8.43941,17.97,8.731511,10.04,19.049185
12/5/1996,15.69,11.463526,6.9,0.85,17.13,8.348665,17.62,8.814666,9.91,18.938755
12/6/1996,15.67,11.502786,6.89,0.85,17.19,8.394035,17.75,8.714879,9.93,18.717896
12/9/1996,15.69,11.581306,7.37,0.85,17.69,8.530157,17.82,8.764775,10,18.82832
12/10/1996,15.53,11.227979,7.38,0.83,17.6,8.530157,17.82,8.748142,9.96,19.104387
12/11/1996,15.61,10.953163,7.52,0.82,17.64,8.530157,17.57,8.664981,9.84,18.82832
12/12/1996,15.61,10.717617,7.3,0.81,17.35,8.484784,17.23,8.565194,9.82,17.724018
12/13/1996,15.65,10.639098,7.21,0.79,17.44,8.530157,16.95,8.598456,9.82,18.386599
12/16/1996,15.61,10.796135,6.92,0.77,17.46,8.394035,16.88,8.581833,9.65,18.276167
12/17/1996,15.94,10.913908,7.2,0.76,17.44,8.757026,17.37,8.781404,9.91,18.497032
12/18/1996,16.07,11.385009,7.45,0.79,17.27,8.802396,17.33,8.897824,10.07,18.110521
12/19/1996,16.46,11.738343,7.65,0.76,17.43,9.029263,17.99,8.931088,10.43,18.82832
12/20/1996,16.46,11.7776,7.54,0.8,17.93,8.938513,18.14,8.914457,10.38,19.049185
12/23/1996,16.56,11.463526,7.55,0.79,17.98,8.938513,18.17,8.980981,10.25,18.82832
12/24/1996,16.56,11.581306,7.65,0.79,18.1,9.210751,18.14,9.014246,10.35,18.82832
12/26/1996,16.56,11.463526,7.71,0.78,18.08,9.301503,18.34,8.96435,10.48,19.325258
12/27/1996,16.5,11.396226,7.59,0.79,18.25,9.210751,18.27,8.947718,10.46,19.380474
12/30/1996,16.42,11.317366,7.53,0.74,18.14,9.165383,18.19,8.997611,10.37,19.711761
12/31/1996,16.19,11.080767,7.45,0.71,17.85,9.12001,17.72,8.814666,10.09,19.656546
1/2/1997,16.25,11.356802,7.36,0.71,17.69,8.847769,17.56,8.814666,9.96,19.270041
1/3/1997,16.29,11.356802,7.63,0.74,17.98,8.757026,17.61,8.997611,10.11,19.656546
1/6/1997,16.52,11.356802,7.61,0.61,18.1,8.9612,17.43,8.997611,10.1,19.270041
1/7/1997,16.56,11.396226,7.66,0.59,18.43,9.165383,17.31,9.04751,10.3,19.214815
1/8/1997,16.44,11.593397,7.52,0.6,18.1,9.256129,17.48,8.947718,10.16,18.82832
1/9/1997,17,12.027171,7.43,0.6,18.2,9.664486,17.63,9.064136,10.32,19.380474
1/10/1997,17.47,12.303199,7.59,0.62,18.12,9.573736,17.51,9.014246,10.34,19.325258
1/13/1997,17.04,11.948302,7.55,0.62,17.95,9.346869,17.46,9.114032,10.53,19.325258
1/14/1997,17.12,12.145468,7.7,0.61,18.29,9.619113,17.88,9.346873,10.67,19.656546
1/15/1997,17.18,12.145468,7.63,0.59,18.12,9.709856,18.08,9.114032,10.49,20.043045
1/16/1997,17.06,12.382069,7.75,0.57,18.51,9.777917,18.13,9.213823,10.35,20.484766
1/17/1997,17,12.263765,7.85,0.57,18.74,9.687172,18.36,9.44666,10.57,20.816063
1/20/1997,16.93,12.0666,8.18,0.58,18.68,9.755234,18.53,9.712765,10.71,20.981699
1/21/1997,17.12,11.987735,8.56,0.59,18.58,10.027473,18.53,9.879079,10.76,21.257772
1/22/1997,17.51,11.790569,8.78,0.58,18.65,10.027473,18.43,10.11192,10.95,21.478638
1/23/1997,17,11.987735,8.54,0.59,18.42,9.210751,18.18,9.978868,10.62,21.423429
1/24/1997,16.56,11.711699,8.65,0.57,18.15,9.573736,17.78,9.912344,10.39,21.312996
1/27/1997,17.06,11.751136,8.67,0.56,17.94,9.755234,17.68,9.845818,10.24,20.650417
1/28/1997,16.6,11.593397,8.62,0.56,18.4,9.482989,17.66,9.746031,10.26,20.760843
1/29/1997,17.06,11.790569,8.77,0.56,18.52,9.074633,17.88,9.812555,10.57,21.809925
1/30/1997,17.2,11.948302,9.12,0.57,19.21,9.210751,18.31,10.045394,10.77,22.36208
1/31/1997,17.12,12.106036,9.19,0.56,19.26,9.664486,18.46,10.145182,10.56,22.638151
2/3/1997,16.89,11.83,9.23,0.55,19.32,9.32419,18.71,10.211711,10.74,22.527729
2/4/1997,17.08,11.514532,9.3,0.52,19.59,9.346869,19.21,10.278236,10.6,22.36208
2/5/1997,17,11.553967,8.87,0.52,19.46,9.619113,18.96,10.810444,10.51,22.196434
2/6/1997,16.96,11.317366,8.76,0.54,19.92,9.482989,18.96,10.943495,10.61,22.086002
2/7/1997,16.82,11.080767,9.05,0.54,20.36,9.528363,19.53,11.176332,10.71,22.527729
2/10/1997,16.67,10.686435,8.81,0.53,20.42,9.301503,19.45,11.143074,10.6,22.417292
2/11/1997,16.92,11.041337,8.88,0.53,20.63,9.619113,19.68,11.076545,10.67,22.527729
2/12/1997,17.15,11.120196,9,0.53,21,9.573736,19.88,10.876971,10.8,22.36208
2/13/1997,17.31,10.804738,9.01,0.55,21.13,9.891354,20.13,11.176332,10.94,23.024647
2/14/1997,17.29,10.962467,8.82,0.55,20.8,9.755234,20.3,11.276127,10.85,23.13509
2/18/1997,17.34,10.725871,8.78,0.61,21.57,9.800602,20.28,11.57549,10.97,22.969446
2/19/1997,17.19,10.844168,8.79,0.6,21.17,9.664486,20.75,11.642013,10.97,22.859009
2/20/1997,17.17,10.804738,8.59,0.58,20.86,9.369559,20.4,11.309387,10.79,22.914234
2/21/1997,17.27,10.725871,8.56,0.56,20.69,9.256129,20.45,10.976761,10.72,23.024647
2/24/1997,17.09,10.528699,9.03,0.56,20.8,9.074633,20.88,10.810444,10.88,23.300741
2/25/1997,17.23,10.410398,8.97,0.57,20.53,9.12001,21.13,10.943495,10.81,23.466379
2/26/1997,17,10.449833,9.04,0.58,20.28,9.346869,20.6,10.677388,10.84,23.13509
2/27/1997,16.63,10.252667,8.67,0.58,20.09,9.437618,20.13,10.316968,10.72,22.472506
2/28/1997,16.69,10.213232,8.79,0.55,20,9.301503,19.98,10.283474,10.49,22.748587
3/3/1997,16.52,9.858335,8.97,0.55,20.05,9.437618,20.35,10.618438,10.54,22.914234
